销售日期,品类,qty,星期
2021-06-12,食用菌,61.009,5
2021-06-13,食用菌,74.602,6
2021-06-14,食用菌,56.049,0
2021-06-15,食用菌,31.346,1
2021-06-16,食用菌,29.826,2
2021-06-17,食用菌,22.835,3
2021-06-18,食用菌,29.867,4
2021-06-19,食用菌,39.484,5
2021-06-20,食用菌,38.578,6
2021-06-21,食用菌,24.224,0
2021-06-22,食用菌,29.299,1
2021-06-23,食用菌,32.793,2
2021-06-24,食用菌,31.747,3
2021-06-25,食用菌,32.537,4
2021-06-26,食用菌,47.402,5
2021-06-27,食用菌,49.14,6
2021-06-28,食用菌,33.153,0
2021-06-29,食用菌,26.399,1
2021-06-30,食用菌,41.537,2
2021-07-01,食用菌,32.65,3
2021-07-02,食用菌,34.247,4
2021-07-03,食用菌,66.849,5
2021-07-04,食用菌,44.466,6
2021-07-05,食用菌,40.491,0
2021-07-06,食用菌,36.365,1
2021-07-07,食用菌,26.099,2
2021-07-08,食用菌,34.071,3
2021-07-09,食用菌,26.496,4
2021-07-10,食用菌,41.077,5
2021-07-11,食用菌,38.382,6
2021-07-12,食用菌,24.080000000000002,0
2021-07-13,食用菌,18.59,1
2021-07-14,食用菌,43.512,2
2021-07-15,食用菌,29.008,3
2021-07-16,食用菌,47.644,4
2021-07-17,食用菌,46.115,5
2021-07-18,食用菌,43.166,6
2021-07-19,食用菌,40.629,0
2021-07-20,食用菌,27.025,1
2021-07-21,食用菌,35.828,2
2021-07-22,食用菌,31.031,3
2021-07-23,食用菌,28.61,4
2021-07-24,食用菌,35.038,5
2021-07-25,食用菌,36.532000000000004,6
2021-07-26,食用菌,30.861,0
2021-07-27,食用菌,29.008,1
2021-07-28,食用菌,35.805,2
2021-07-29,食用菌,26.28,3
2021-07-30,食用菌,28.865,4
2021-07-31,食用菌,44.567,5
2021-08-01,食用菌,42.984,6
2021-08-02,食用菌,57.648,0
2021-08-03,食用菌,42.284,1
2021-08-04,食用菌,50.028,2
2021-08-05,食用菌,58.355,3
2021-08-06,食用菌,51.397,4
2021-08-07,食用菌,53.974,5
2021-08-08,食用菌,57.351,6
2021-08-09,食用菌,41.987,0
2021-08-10,食用菌,39.23,1
2021-08-11,食用菌,44.244,2
2021-08-12,食用菌,52.211,3
2021-08-13,食用菌,57.871,4
2021-08-14,食用菌,74.363,5
2021-08-15,食用菌,61.545,6
2021-08-16,食用菌,41.091,0
2021-08-17,食用菌,57.879,1
2021-08-18,食用菌,38.636,2
2021-08-19,食用菌,35.688,3
2021-08-20,食用菌,42.358,4
2021-08-21,食用菌,70.575,5
2021-08-22,食用菌,60.822,6
2021-08-23,食用菌,40.53,0
2021-08-24,食用菌,43.365,1
2021-08-25,食用菌,34.177,2
2021-08-26,食用菌,49.747,3
2021-08-27,食用菌,61.288,4
2021-08-28,食用菌,61.493,5
2021-08-29,食用菌,65.999,6
2021-08-30,食用菌,47.989,0
2021-08-31,食用菌,42.531,1
2021-09-01,食用菌,61.883,2
2021-09-02,食用菌,40.494,3
2021-09-03,食用菌,46.246,4
2021-09-04,食用菌,78.639,5
2021-09-05,食用菌,74.857,6
2021-09-06,食用菌,37.744,0
2021-09-07,食用菌,44.438,1
2021-09-08,食用菌,42.227,2
2021-09-09,食用菌,41.432,3
2021-09-10,食用菌,35.582,4
2021-09-11,食用菌,62.394,5
2021-09-12,食用菌,57.278,6
2021-09-13,食用菌,31.415,0
2021-09-14,食用菌,35.185,1
2021-09-15,食用菌,35.282,2
2021-09-16,食用菌,38.913000000000004,3
2021-09-17,食用菌,33.650999999999996,4
2021-09-18,食用菌,41.645,5
2021-09-19,食用菌,112.917,6
2021-09-20,食用菌,92.06700000000001,0
2021-09-21,食用菌,80.697,1
2021-09-22,食用菌,36.948,2
2021-09-23,食用菌,33.308,3
2021-09-24,食用菌,40.365,4
2021-09-25,食用菌,38.452,5
2021-09-26,食用菌,27.192,6
2021-09-27,食用菌,12.762,0
2021-09-28,食用菌,21.671,1
2021-09-29,食用菌,15.119,2
2021-09-30,食用菌,22.234,3
2021-10-01,食用菌,43.638,4
2021-10-02,食用菌,38.088,5
2021-10-03,食用菌,43.27,6
2021-10-04,食用菌,38.497,0
2021-10-05,食用菌,33.255,1
2021-10-06,食用菌,55.723,2
2021-10-07,食用菌,45.794,3
2021-10-08,食用菌,49.062,4
2021-10-09,食用菌,33.339999999999996,5
2021-10-10,食用菌,77.621,6
2021-10-11,食用菌,26.96,0
2021-10-12,食用菌,38.769,1
2021-10-13,食用菌,39.51,2
2021-10-14,食用菌,28.438,3
2021-10-15,食用菌,84.89,4
2021-10-16,食用菌,73.514,5
2021-10-17,食用菌,65.816,6
2021-10-18,食用菌,30.066,0
2021-10-19,食用菌,32.2,1
2021-10-20,食用菌,41.794,2
2021-10-21,食用菌,38.753,3
2021-10-22,食用菌,40.039,4
2021-10-23,食用菌,87.828,5
2021-10-24,食用菌,55.632,6
2021-10-25,食用菌,46.731,0
2021-10-26,食用菌,48.637,1
2021-10-27,食用菌,35.369,2
2021-10-28,食用菌,31.659,3
2021-10-29,食用菌,47.926,4
2021-10-30,食用菌,79.731,5
2021-10-31,食用菌,75.305,6
2021-11-01,食用菌,40.999,0
2021-11-02,食用菌,49.667,1
2021-11-03,食用菌,82.957,2
2021-11-04,食用菌,61.122,3
2021-11-05,食用菌,104.608,4
2021-11-06,食用菌,128.993,5
2021-11-07,食用菌,155.029,6
2021-11-08,食用菌,58.558,0
2021-11-09,食用菌,52.288,1
2021-11-10,食用菌,48.096000000000004,2
2021-11-11,食用菌,47.256,3
2021-11-12,食用菌,55.136,4
2021-11-13,食用菌,57.321,5
2021-11-14,食用菌,71.072,6
2021-11-15,食用菌,36.29,0
2021-11-16,食用菌,35.93,1
2021-11-17,食用菌,43.704,2
2021-11-18,食用菌,35.182,3
2021-11-19,食用菌,35.174,4
2021-11-20,食用菌,73.711,5
2021-11-21,食用菌,102.367,6
2021-11-22,食用菌,24.416,0
2021-11-23,食用菌,24.705,1
2021-11-24,食用菌,22.259,2
2021-11-25,食用菌,17.266,3
2021-11-26,食用菌,23.644,4
2021-11-27,食用菌,43.646,5
2021-11-28,食用菌,56.96,6
2021-11-29,食用菌,20.934,0
2021-11-30,食用菌,30.467,1
2021-12-01,食用菌,24.864,2
2021-12-02,食用菌,20.085,3
2021-12-03,食用菌,54.498,4
2021-12-04,食用菌,92.69500000000001,5
2021-12-05,食用菌,100.244,6
2021-12-06,食用菌,45.511,0
2021-12-07,食用菌,36.621,1
2021-12-08,食用菌,48.246,2
2021-12-09,食用菌,42.728,3
2021-12-10,食用菌,55.263,4
2021-12-11,食用菌,121.635,5
2021-12-12,食用菌,80.302,6
2021-12-13,食用菌,92.884,0
2021-12-14,食用菌,103.516,1
2021-12-15,食用菌,63.724,2
2021-12-16,食用菌,51.856,3
2021-12-17,食用菌,69.729,4
2021-12-18,食用菌,114.017,5
2021-12-19,食用菌,118.836,6
2021-12-20,食用菌,60.872,0
2021-12-21,食用菌,54.261,1
2021-12-22,食用菌,50.263,2
2021-12-23,食用菌,47.43,3
2021-12-24,食用菌,63.084,4
2021-12-25,食用菌,137.522,5
2021-12-26,食用菌,92.322,6
2021-12-27,食用菌,37.642,0
2021-12-28,食用菌,39.004,1
2021-12-29,食用菌,28.395,2
2021-12-30,食用菌,31.745,3
2021-12-31,食用菌,88.954,4
2022-01-01,食用菌,90.656,5
2022-01-02,食用菌,59.918,6
2022-01-03,食用菌,59.045,0
2022-01-04,食用菌,63.48,1
2022-01-05,食用菌,40.437,2
2022-01-06,食用菌,44.163,3
2022-01-07,食用菌,78.764,4
2022-01-08,食用菌,112.412,5
2022-01-09,食用菌,84.804,6
2022-01-10,食用菌,46.232,0
2022-01-11,食用菌,33.489,1
2022-01-12,食用菌,46.619,2
2022-01-13,食用菌,48.916,3
2022-01-14,食用菌,53.083,4
2022-01-15,食用菌,49.827,5
2022-01-16,食用菌,55.987,6
2022-01-17,食用菌,29.229,0
2022-01-18,食用菌,38.752,1
2022-01-19,食用菌,72.068,2
2022-01-20,食用菌,78.146,3
2022-01-21,食用菌,77.103,4
2022-01-22,食用菌,97.333,5
2022-01-23,食用菌,89.483,6
2022-01-24,食用菌,68.443,0
2022-01-25,食用菌,83.043,1
2022-01-26,食用菌,87.094,2
2022-01-27,食用菌,66.621,3
2022-01-28,食用菌,144.04,4
2022-01-29,食用菌,195.987,5
2022-01-30,食用菌,153.261,6
2022-02-01,食用菌,46.534,1
2022-02-02,食用菌,104.522,2
2022-02-03,食用菌,46.152,3
2022-02-04,食用菌,62.232,4
2022-02-05,食用菌,94.217,5
2022-02-06,食用菌,90.519,6
2022-02-07,食用菌,89.43,0
2022-02-08,食用菌,48.124,1
2022-02-09,食用菌,54.397999999999996,2
2022-02-10,食用菌,45.478,3
2022-02-11,食用菌,44.35,4
2022-02-12,食用菌,44.628,5
2022-02-13,食用菌,62.028,6
2022-02-14,食用菌,43.618,0
2022-02-15,食用菌,54.996,1
2022-02-16,食用菌,19.235,2
2022-02-17,食用菌,28.335,3
2022-02-18,食用菌,44.249,4
2022-02-19,食用菌,49.453,5
2022-02-20,食用菌,29.076,6
2022-02-21,食用菌,11.197,0
2022-02-22,食用菌,14.499,1
2022-02-23,食用菌,16.979,2
2022-02-24,食用菌,27.097,3
2022-02-25,食用菌,33.498,4
2022-02-26,食用菌,44.56,5
2022-02-27,食用菌,29.748,6
2022-02-28,食用菌,11.887,0
2022-03-01,食用菌,18.112000000000002,1
2022-03-02,食用菌,17.916,2
2022-03-03,食用菌,15.525,3
2022-03-04,食用菌,28.908,4
2022-03-05,食用菌,33.725,5
2022-03-06,食用菌,39.323,6
2022-03-07,食用菌,12.626,0
2022-03-08,食用菌,14.096,1
2022-03-09,食用菌,21.91,2
2022-03-10,食用菌,14.375,3
2022-03-11,食用菌,11.525,4
2022-03-12,食用菌,23.441,5
2022-03-13,食用菌,25.827,6
2022-03-14,食用菌,13.799,0
2022-03-15,食用菌,17.42,1
2022-03-16,食用菌,17.088,2
2022-03-17,食用菌,22.721,3
2022-03-18,食用菌,29.951999999999998,4
2022-03-19,食用菌,49.829,5
2022-03-20,食用菌,43.0,6
2022-03-21,食用菌,28.074,0
2022-03-22,食用菌,31.656,1
2022-03-23,食用菌,28.279,2
2022-03-24,食用菌,18.106,3
2022-03-25,食用菌,43.386,4
2022-03-26,食用菌,43.183,5
2022-03-27,食用菌,24.078,6
2022-03-28,食用菌,21.238,0
2022-03-29,食用菌,26.983,1
2022-03-30,食用菌,22.45,2
2022-03-31,食用菌,26.203,3
2022-04-01,食用菌,19.915,4
2022-04-02,食用菌,30.03,5
2022-04-03,食用菌,46.766,6
2022-04-04,食用菌,40.745,0
2022-04-05,食用菌,31.476,1
2022-04-06,食用菌,20.492,2
2022-04-07,食用菌,14.881,3
2022-04-08,食用菌,18.886,4
2022-04-09,食用菌,35.619,5
2022-04-10,食用菌,30.946,6
2022-04-11,食用菌,11.87,0
2022-04-12,食用菌,16.858999999999998,1
2022-04-13,食用菌,31.963,2
2022-04-14,食用菌,21.589,3
2022-04-15,食用菌,39.136,4
2022-04-16,食用菌,28.104,5
2022-04-17,食用菌,40.244,6
2022-04-18,食用菌,28.667,0
2022-04-19,食用菌,23.736,1
2022-04-20,食用菌,33.394,2
2022-04-21,食用菌,27.479,3
2022-04-22,食用菌,26.309,4
2022-04-23,食用菌,27.473,5
2022-04-24,食用菌,32.921,6
2022-04-25,食用菌,28.121,0
2022-04-26,食用菌,13.139,1
2022-04-27,食用菌,27.102,2
2022-04-28,食用菌,16.357,3
2022-04-29,食用菌,24.064,4
2022-04-30,食用菌,34.151,5
2022-05-01,食用菌,33.083,6
2022-05-02,食用菌,42.191,0
2022-05-03,食用菌,18.375,1
2022-05-04,食用菌,27.071,2
2022-05-05,食用菌,16.992,3
2022-05-06,食用菌,19.454,4
2022-05-07,食用菌,34.837,5
2022-05-08,食用菌,35.067,6
2022-05-09,食用菌,34.581,0
2022-05-10,食用菌,9.417,1
2022-05-11,食用菌,20.87,2
2022-05-12,食用菌,21.925,3
2022-05-13,食用菌,26.1,4
2022-05-14,食用菌,26.77,5
2022-05-15,食用菌,34.51,6
2022-05-16,食用菌,18.527,0
2022-05-17,食用菌,12.789,1
2022-05-18,食用菌,20.598,2
2022-05-19,食用菌,13.195,3
2022-05-20,食用菌,14.719,4
2022-05-21,食用菌,43.484,5
2022-05-22,食用菌,23.398,6
2022-05-23,食用菌,4.6370000000000005,0
2022-05-24,食用菌,14.041,1
2022-05-25,食用菌,18.698,2
2022-05-26,食用菌,21.185,3
2022-05-27,食用菌,19.308,4
2022-05-28,食用菌,46.827,5
2022-05-29,食用菌,33.517,6
2022-05-30,食用菌,16.585,0
2022-05-31,食用菌,39.474,1
2022-06-01,食用菌,35.603,2
2022-06-02,食用菌,36.405,3
2022-06-03,食用菌,61.149,4
2022-06-04,食用菌,27.698,5
2022-06-05,食用菌,41.369,6
2022-06-06,食用菌,26.543,0
2022-06-07,食用菌,28.139,1
2022-06-08,食用菌,28.048,2
2022-06-09,食用菌,27.768,3
2022-06-10,食用菌,27.152,4
2022-06-11,食用菌,36.533,5
2022-06-12,食用菌,49.293,6
2022-06-13,食用菌,35.014,0
2022-06-14,食用菌,16.266,1
2022-06-15,食用菌,26.243,2
2022-06-16,食用菌,32.228,3
2022-06-17,食用菌,36.568,4
2022-06-18,食用菌,50.206,5
2022-06-19,食用菌,49.153,6
2022-06-20,食用菌,35.656,0
2022-06-21,食用菌,29.804,1
2022-06-22,食用菌,28.097,2
2022-06-23,食用菌,28.488,3
2022-06-24,食用菌,29.265,4
2022-06-25,食用菌,47.569,5
2022-06-26,食用菌,54.309,6
2022-06-27,食用菌,26.887,0
2022-06-28,食用菌,39.702,1
2022-06-29,食用菌,39.934,2
2022-06-30,食用菌,38.627,3
2022-07-01,食用菌,50.953,4
2022-07-02,食用菌,45.704,5
2022-07-03,食用菌,42.18,6
2022-07-04,食用菌,36.688,0
2022-07-05,食用菌,50.367,1
2022-07-06,食用菌,32.226,2
2022-07-07,食用菌,29.189,3
2022-07-08,食用菌,49.425,4
2022-07-09,食用菌,55.629,5
2022-07-10,食用菌,80.418,6
2022-07-11,食用菌,55.108,0
2022-07-12,食用菌,27.869,1
2022-07-13,食用菌,63.603,2
2022-07-14,食用菌,44.709,3
2022-07-15,食用菌,66.136,4
2022-07-16,食用菌,89.471,5
2022-07-17,食用菌,73.67099999999999,6
2022-07-18,食用菌,52.193,0
2022-07-19,食用菌,44.352,1
2022-07-20,食用菌,37.088,2
2022-07-21,食用菌,43.486,3
2022-07-22,食用菌,60.678,4
2022-07-23,食用菌,101.743,5
2022-07-24,食用菌,67.64,6
2022-07-25,食用菌,66.315,0
2022-07-26,食用菌,59.465,1
2022-07-27,食用菌,58.869,2
2022-07-28,食用菌,69.521,3
2022-07-29,食用菌,52.634,4
2022-07-30,食用菌,86.456,5
2022-07-31,食用菌,98.219,6
2022-08-01,食用菌,36.451,0
2022-08-02,食用菌,57.276,1
2022-08-03,食用菌,76.332,2
2022-08-04,食用菌,81.526,3
2022-08-05,食用菌,66.543,4
2022-08-06,食用菌,91.924,5
2022-08-07,食用菌,105.113,6
2022-08-08,食用菌,87.266,0
2022-08-09,食用菌,77.1,1
2022-08-10,食用菌,39.034,2
2022-08-11,食用菌,68.93900000000001,3
2022-08-12,食用菌,60.39,4
2022-08-13,食用菌,72.19,5
2022-08-14,食用菌,87.77,6
2022-08-15,食用菌,67.468,0
2022-08-16,食用菌,71.408,1
2022-08-17,食用菌,66.376,2
2022-08-18,食用菌,84.219,3
2022-08-19,食用菌,91.655,4
2022-08-20,食用菌,70.643,5
2022-08-21,食用菌,72.191,6
2022-08-22,食用菌,47.201,0
2022-08-23,食用菌,48.094,1
2022-08-24,食用菌,59.056,2
2022-08-25,食用菌,41.528,3
2022-08-26,食用菌,73.827,4
2022-08-27,食用菌,68.656,5
2022-08-28,食用菌,71.953,6
2022-08-29,食用菌,74.182,0
2022-08-30,食用菌,33.987,1
2022-08-31,食用菌,30.29,2
2022-09-01,食用菌,58.419,3
2022-09-02,食用菌,61.119,4
2022-09-03,食用菌,77.887,5
2022-09-04,食用菌,87.775,6
2022-09-05,食用菌,47.452,0
2022-09-06,食用菌,40.62,1
2022-09-07,食用菌,44.356,2
2022-09-08,食用菌,62.072,3
2022-09-09,食用菌,103.568,4
2022-09-10,食用菌,114.942,5
2022-09-11,食用菌,92.33,6
2022-09-12,食用菌,98.587,0
2022-09-13,食用菌,68.334,1
2022-09-14,食用菌,53.107,2
2022-09-15,食用菌,56.663000000000004,3
2022-09-16,食用菌,74.425,4
2022-09-17,食用菌,90.05,5
2022-09-18,食用菌,80.373,6
2022-09-19,食用菌,30.316,0
2022-09-20,食用菌,47.235,1
2022-09-21,食用菌,46.791,2
2022-09-22,食用菌,50.943,3
2022-09-23,食用菌,87.179,4
2022-09-24,食用菌,101.607,5
2022-09-25,食用菌,118.404,6
2022-09-26,食用菌,58.142,0
2022-09-27,食用菌,37.499,1
2022-09-28,食用菌,53.384,2
2022-09-29,食用菌,44.333,3
2022-09-30,食用菌,53.895,4
2022-10-01,食用菌,122.01,5
2022-10-02,食用菌,91.23,6
2022-10-03,食用菌,81.68900000000001,0
2022-10-04,食用菌,117.054,1
2022-10-05,食用菌,87.491,2
2022-10-06,食用菌,184.582,3
2022-10-07,食用菌,154.165,4
2022-10-08,食用菌,108.094,5
2022-10-09,食用菌,121.547,6
2022-10-10,食用菌,103.327,0
2022-10-11,食用菌,89.443,1
2022-10-12,食用菌,82.773,2
2022-10-13,食用菌,70.046,3
2022-10-14,食用菌,65.579,4
2022-10-15,食用菌,223.125,5
2022-10-16,食用菌,209.72,6
2022-10-17,食用菌,104.537,0
2022-10-18,食用菌,156.31,1
2022-10-19,食用菌,105.856,2
2022-10-20,食用菌,88.041,3
2022-10-21,食用菌,288.383,4
2022-10-22,食用菌,157.648,5
2022-10-23,食用菌,152.181,6
2022-10-24,食用菌,85.05,0
2022-10-25,食用菌,89.459,1
2022-10-26,食用菌,104.795,2
2022-10-27,食用菌,116.582,3
2022-10-28,食用菌,164.567,4
2022-10-29,食用菌,246.83,5
2022-10-30,食用菌,197.429,6
2022-10-31,食用菌,60.844,0
2022-11-01,食用菌,96.659,1
2022-11-03,食用菌,120.855,3
2022-11-05,食用菌,176.843,5
2022-11-06,食用菌,165.482,6
2022-11-07,食用菌,86.0,0
2022-11-08,食用菌,82.087,1
2022-11-09,食用菌,68.901,2
2022-11-10,食用菌,74.627,3
2022-11-11,食用菌,163.552,4
2022-11-12,食用菌,257.066,5
2022-11-13,食用菌,206.762,6
2022-11-14,食用菌,99.074,0
2022-11-15,食用菌,102.92,1
2022-11-16,食用菌,92.695,2
2022-11-17,食用菌,90.18,3
2022-11-18,食用菌,153.087,4
2022-11-19,食用菌,440.93,5
2022-11-20,食用菌,156.828,6
2022-11-21,食用菌,343.02,0
2022-11-22,食用菌,36.489,1
2022-11-23,食用菌,68.562,2
2022-11-24,食用菌,43.262,3
2022-11-25,食用菌,32.969,4
2022-11-26,食用菌,57.284,5
2022-11-27,食用菌,8.596,6
2022-11-28,食用菌,3.012,0
2022-11-29,食用菌,8.283,1
2022-12-04,食用菌,30.0,6
2022-12-05,食用菌,114.0,0
2022-12-06,食用菌,98.62,1
2022-12-07,食用菌,124.352,2
2022-12-08,食用菌,82.678,3
2022-12-09,食用菌,71.484,4
2022-12-10,食用菌,149.336,5
2022-12-11,食用菌,144.333,6
2022-12-12,食用菌,85.722,0
2022-12-13,食用菌,91.195,1
2022-12-14,食用菌,102.181,2
2022-12-15,食用菌,94.034,3
2022-12-16,食用菌,141.993,4
2022-12-17,食用菌,142.647,5
2022-12-18,食用菌,131.36,6
2022-12-19,食用菌,86.269,0
2022-12-20,食用菌,103.847,1
2022-12-21,食用菌,128.851,2
2022-12-22,食用菌,99.983,3
2022-12-23,食用菌,92.544,4
2022-12-24,食用菌,139.067,5
2022-12-25,食用菌,160.777,6
2022-12-26,食用菌,115.933,0
2022-12-27,食用菌,102.06,1
2022-12-28,食用菌,119.913,2
2022-12-29,食用菌,123.439,3
2022-12-30,食用菌,131.883,4
2022-12-31,食用菌,178.021,5
2023-01-01,食用菌,159.047,6
2023-01-02,食用菌,132.934,0
2023-01-03,食用菌,86.599,1
2023-01-04,食用菌,88.495,2
2023-01-05,食用菌,101.317,3
2023-01-06,食用菌,115.083,4
2023-01-07,食用菌,108.037,5
2023-01-08,食用菌,115.9,6
2023-01-09,食用菌,100.363,0
2023-01-10,食用菌,100.017,1
2023-01-11,食用菌,88.976,2
2023-01-12,食用菌,87.742,3
2023-01-13,食用菌,123.264,4
2023-01-14,食用菌,204.679,5
2023-01-15,食用菌,178.944,6
2023-01-16,食用菌,144.546,0
2023-01-17,食用菌,166.406,1
2023-01-18,食用菌,212.899,2
2023-01-19,食用菌,384.359,3
2023-01-20,食用菌,455.627,4
2023-01-22,食用菌,91.901,6
2023-01-23,食用菌,146.538,0
2023-01-24,食用菌,48.517,1
2023-01-25,食用菌,165.671,2
2023-01-26,食用菌,204.906,3
2023-01-27,食用菌,215.811,4
2023-01-28,食用菌,163.237,5
2023-01-29,食用菌,122.262,6
2023-01-30,食用菌,113.826,0
2023-01-31,食用菌,104.426,1
2023-02-01,食用菌,92.321,2
2023-02-02,食用菌,125.853,3
2023-02-03,食用菌,125.441,4
2023-02-04,食用菌,126.55,5
2023-02-05,食用菌,112.777,6
2023-02-06,食用菌,79.476,0
2023-02-07,食用菌,63.807,1
2023-02-08,食用菌,75.372,2
2023-02-09,食用菌,88.67,3
2023-02-10,食用菌,103.7,4
2023-02-11,食用菌,143.531,5
2023-02-12,食用菌,109.179,6
2023-02-13,食用菌,103.147,0
2023-02-14,食用菌,75.069,1
2023-02-15,食用菌,72.325,2
2023-02-16,食用菌,74.701,3
2023-02-17,食用菌,104.876,4
2023-02-18,食用菌,134.317,5
2023-02-19,食用菌,105.097,6
2023-02-20,食用菌,64.776,0
2023-02-21,食用菌,55.615,1
2023-02-22,食用菌,74.474,2
2023-02-23,食用菌,77.906,3
2023-02-24,食用菌,83.785,4
2023-02-25,食用菌,115.867,5
2023-02-26,食用菌,92.628,6
2023-02-27,食用菌,65.006,0
2023-02-28,食用菌,61.482,1
2023-03-01,食用菌,73.717,2
2023-03-02,食用菌,62.87,3
2023-03-03,食用菌,90.386,4
2023-03-04,食用菌,105.25,5
2023-03-05,食用菌,84.307,6
2023-03-06,食用菌,54.979,0
2023-03-07,食用菌,71.957,1
2023-03-08,食用菌,65.41,2
2023-03-09,食用菌,44.888,3
2023-03-10,食用菌,71.433,4
2023-03-11,食用菌,116.774,5
2023-03-12,食用菌,109.272,6
2023-03-13,食用菌,55.527,0
2023-03-14,食用菌,46.835,1
2023-03-15,食用菌,81.886,2
2023-03-16,食用菌,89.875,3
2023-03-17,食用菌,136.726,4
2023-03-18,食用菌,147.687,5
2023-03-19,食用菌,125.119,6
2023-03-20,食用菌,74.011,0
2023-03-21,食用菌,80.883,1
2023-03-22,食用菌,89.191,2
2023-03-23,食用菌,70.785,3
2023-03-24,食用菌,105.586,4
2023-03-25,食用菌,112.197,5
2023-03-26,食用菌,120.223,6
2023-03-27,食用菌,74.574,0
2023-03-28,食用菌,79.756,1
2023-03-29,食用菌,86.112,2
2023-03-30,食用菌,63.476,3
2023-03-31,食用菌,104.745,4
2023-04-01,食用菌,101.324,5
2023-04-02,食用菌,109.447,6
2023-04-03,食用菌,93.459,0
2023-04-04,食用菌,90.507,1
2023-04-05,食用菌,115.412,2
2023-04-06,食用菌,73.004,3
2023-04-07,食用菌,88.025,4
2023-04-08,食用菌,128.855,5
2023-04-09,食用菌,83.908,6
2023-04-10,食用菌,51.773,0
2023-04-11,食用菌,62.405,1
2023-04-12,食用菌,63.48,2
2023-04-13,食用菌,51.532,3
2023-04-14,食用菌,83.023,4
2023-04-15,食用菌,106.142,5
2023-04-16,食用菌,85.949,6
2023-04-17,食用菌,39.144999999999996,0
2023-04-18,食用菌,66.338,1
2023-04-19,食用菌,58.407000000000004,2
2023-04-20,食用菌,55.919,3
2023-04-21,食用菌,89.492,4
2023-04-22,食用菌,158.36,5
2023-04-23,食用菌,81.715,6
2023-04-24,食用菌,60.294,0
2023-04-25,食用菌,68.882,1
2023-04-26,食用菌,45.674,2
2023-04-27,食用菌,62.808,3
2023-04-28,食用菌,81.778,4
2023-04-29,食用菌,127.524,5
2023-04-30,食用菌,97.254,6
2023-05-01,食用菌,83.717,0
2023-05-02,食用菌,66.312,1
2023-05-03,食用菌,72.027,2
2023-05-04,食用菌,55.952,3
2023-05-05,食用菌,63.126,4
2023-05-06,食用菌,99.697,5
2023-05-07,食用菌,115.423,6
2023-05-08,食用菌,58.128,0
2023-05-09,食用菌,49.033,1
2023-05-10,食用菌,78.595,2
2023-05-11,食用菌,42.217,3
2023-05-12,食用菌,67.921,4
2023-05-13,食用菌,95.606,5
2023-05-14,食用菌,97.677,6
2023-05-15,食用菌,61.585,0
2023-05-16,食用菌,57.535,1
2023-05-17,食用菌,54.7,2
2023-05-18,食用菌,49.756,3
2023-05-19,食用菌,60.947,4
2023-05-20,食用菌,82.754,5
2023-05-21,食用菌,94.76,6
2023-05-22,食用菌,70.154,0
2023-05-23,食用菌,49.994,1
2023-05-24,食用菌,47.818,2
2023-05-25,食用菌,50.69,3
2023-05-26,食用菌,53.736,4
2023-05-27,食用菌,91.754,5
2023-05-28,食用菌,109.635,6
2023-05-29,食用菌,53.849,0
2023-05-30,食用菌,46.299,1
2023-05-31,食用菌,46.711,2
2023-06-01,食用菌,44.867,3
2023-06-02,食用菌,68.385,4
2023-06-03,食用菌,94.541,5
2023-06-04,食用菌,95.926,6
2023-06-05,食用菌,49.192,0
2023-06-06,食用菌,56.608,1
2023-06-07,食用菌,44.446,2
2023-06-08,食用菌,49.993,3
2023-06-09,食用菌,55.465,4
2023-06-10,食用菌,98.844,5
2023-06-11,食用菌,79.626,6
2023-06-12,食用菌,36.153999999999996,0
2023-06-13,食用菌,54.24,1
2023-06-14,食用菌,43.778,2
2023-06-15,食用菌,34.886,3
